Order_Date,Region,Category,Segment,Quantity,Sales,Profit
2023-06-29,East,Food & Beverage,Consumer,4,106.85,12.82
2023-06-29,East,Office Supplies,Corporate,5,221.8,52.09
2023-06-29,South,Furniture,Home Office,1,424.3,95.45
2023-06-29,North,Electronics,Consumer,4,1071.62,150.5
2023-06-30,South,Food & Beverage,Corporate,4,83.27,9.24
2023-06-30,East,Office Supplies,Corporate,6,266.74,90.89
2023-06-30,North,Electronics,Consumer,1,282.61,38.27
2023-06-30,East,Clothing,Home Office,4,215.3,78.64
2023-06-30,West,Food & Beverage,Corporate,3,77.77,14.83
2023-06-30,East,Food & Beverage,Consumer,5,136.87,16.58
2023-06-30,West,Office Supplies,Home Office,1,34.33,9.58
2023-06-30,South,Food & Beverage,Corporate,3,69.92,12.14
2023-06-30,North,Clothing,Consumer,4,208.15,89.6
2023-07-01,West,Office Supplies,Corporate,2,79.27,16.6
2023-07-01,East,Clothing,Corporate,2,112.55,31.34
2023-07-01,North,Clothing,Corporate,5,322.54,115.89
2023-07-01,North,Food & Beverage,Home Office,3,77.57,11.56
2023-07-02,North,Furniture,Consumer,4,1947.79,324.26
2023-07-02,East,Electronics,Corporate,4,1402.11,216.51
2023-07-02,East,Clothing,Consumer,7,370.85,127.81
2023-07-02,West,Office Supplies,Corporate,6,242.42,49.69
2023-07-02,West,Office Supplies,Consumer,7,293.13,95.35
2023-07-02,West,Electronics,Corporate,1,350.89,76.5
2023-07-02,South,Clothing,Corporate,5,315.17,89.48
2023-07-02,West,Food & Beverage,Consumer,2,54.03,8.48
2023-07-02,East,Clothing,Home Office,1,56.59,20.21
2023-07-02,East,Clothing,Corporate,1,55.97,20.32
2023-07-03,East,Electronics,Corporate,4,1052.89,234.62
2023-07-03,West,Clothing,Corporate,3,157.53,66.61
2023-07-03,East,Office Supplies,Consumer,1,42.34,14.47
2023-07-03,South,Furniture,Home Office,3,1271.48,293.81
2023-07-03,East,Electronics,Consumer,2,557.25,107.71
2023-07-03,North,Furniture,Home Office,1,433.25,79.25
2023-07-04,East,Food & Beverage,Corporate,4,103.58,11.69
2023-07-04,South,Furniture,Consumer,7,3256.37,569.76
2023-07-04,South,Office Supplies,Corporate,3,100.08,33.75
2023-07-04,West,Food & Beverage,Consumer,1,24.29,4.1
2023-07-04,North,Food & Beverage,Consumer,7,154.76,17.7
2023-07-05,North,Electronics,Home Office,7,2296.84,333.49
2023-07-05,West,Food & Beverage,Consumer,4,93.77,12.03
2023-07-05,East,Clothing,Corporate,6,382.58,98.06
2023-07-05,West,Clothing,Corporate,4,249.11,100.38
2023-07-05,West,Food & Beverage,Consumer,5,127.95,18.06
2023-07-05,North,Electronics,Consumer,6,2103.22,465.16
2023-07-05,North,Office Supplies,Consumer,1,32.7,10.37
2023-07-06,East,Electronics,Corporate,4,1304.82,244.75
2023-07-06,South,Food & Beverage,Consumer,6,134.57,18.92
2023-07-06,East,Electronics,Home Office,4,1274.66,262.64
2023-07-06,North,Electronics,Consumer,6,1878.95,307.99
2023-07-06,East,Electronics,Consumer,6,1991.16,264.49
2023-07-06,South,Clothing,Consumer,1,49.55,19.35
2023-07-06,South,Furniture,Home Office,4,1565.14,443.81
2023-07-06,East,Electronics,Home Office,3,840.32,163.4
2023-07-06,North,Office Supplies,Home Office,2,83.61,19.94
2023-07-06,South,Office Supplies,Consumer,6,260.29,82.91
2023-07-07,West,Clothing,Consumer,5,246.13,108.21
2023-07-07,East,Electronics,Consumer,5,1495.13,263.53
2023-07-07,West,Electronics,Consumer,2,682.19,86.38
2023-07-07,West,Furniture,Consumer,4,1651.94,386.6
2023-07-07,East,Food & Beverage,Corporate,6,152.91,22.61
2023-07-07,North,Furniture,Consumer,6,2845.82,733.24
2023-07-07,South,Clothing,Corporate,1,53.16,17.67
2023-07-08,East,Food & Beverage,Home Office,6,129.8,22.9
2023-07-08,East,Clothing,Corporate,5,251.8,76.42
2023-07-08,North,Office Supplies,Corporate,6,201.93,49.4
2023-07-08,West,Electronics,Home Office,4,1087.31,222.08
2023-07-08,South,Office Supplies,Consumer,4,157.17,54.68
2023-07-08,North,Furniture,Corporate,4,1645.06,342.07
2023-07-09,South,Clothing,Consumer,4,238.72,93.59
2023-07-09,West,Office Supplies,Home Office,2,87.08,29.62
2023-07-09,East,Office Supplies,Consumer,4,131.16,27.95
2023-07-09,North,Electronics,Corporate,7,2359.26,410.84
2023-07-09,East,Furniture,Consumer,3,1303.16,360.71
2023-07-09,East,Office Supplies,Consumer,7,282.05,76.09
2023-07-09,East,Electronics,Home Office,7,2092.11,297.72
2023-07-09,West,Electronics,Corporate,3,789.01,176.34
2023-07-09,South,Electronics,Consumer,1,339.38,42.77
2023-07-09,East,Office Supplies,Consumer,3,113.9,34.1
2023-07-09,South,Office Supplies,Consumer,1,36.27,11.32
2023-07-09,North,Food & Beverage,Consumer,6,147.73,24.35
2023-07-10,South,Furniture,Corporate,7,2644.4,717.77
2023-07-10,East,Electronics,Home Office,1,261.63,52.79
2023-07-10,North,Clothing,Home Office,5,250.24,94.17
2023-07-10,South,Clothing,Home Office,4,251.18,110.44
2023-07-10,South,Food & Beverage,Consumer,5,133.54,25.02
2023-07-10,South,Electronics,Home Office,2,585.68,100.0
2023-07-10,South,Clothing,Home Office,4,240.4,96.36
2023-07-10,East,Clothing,Corporate,5,249.34,102.08
2023-07-10,West,Office Supplies,Consumer,7,265.62,94.96
2023-07-10,South,Food & Beverage,Home Office,1,20.38,2.93
2023-07-11,South,Clothing,Consumer,7,371.95,150.62
2023-07-11,East,Clothing,Consumer,1,57.59,18.64
2023-07-11,North,Food & Beverage,Consumer,2,52.27,7.72
2023-07-12,West,Furniture,Consumer,4,1519.31,266.58
2023-07-12,North,Furniture,Consumer,2,927.5,171.43
2023-07-12,South,Clothing,Consumer,6,310.64,94.64
2023-07-12,West,Electronics,Consumer,6,1792.72,299.15
2023-07-12,North,Food & Beverage,Consumer,2,44.06,7.76
2023-07-12,West,Clothing,Corporate,3,160.11,68.15
2023-07-12,North,Electronics,Corporate,5,1433.38,244.77
2023-07-13,South,Electronics,Consumer,6,1817.77,310.85
2023-07-13,East,Electronics,Home Office,6,2008.09,382.46
2023-07-13,East,Office Supplies,Home Office,2,71.24,14.37
2023-07-13,West,Clothing,Consumer,3,148.54,48.1
2023-07-13,North,Electronics,Consumer,2,580.53,131.47
2023-07-13,South,Furniture,Home Office,2,950.54,186.21
2023-07-13,West,Electronics,Home Office,6,1790.99,265.1
2023-07-13,North,Clothing,Consumer,5,322.27,112.84
2023-07-14,South,Furniture,Consumer,3,1325.05,364.87
2023-07-14,South,Office Supplies,Consumer,3,124.22,44.62
2023-07-14,South,Electronics,Consumer,5,1631.42,285.8
2023-07-14,East,Office Supplies,Home Office,1,38.1,9.18
2023-07-14,North,Office Supplies,Corporate,7,229.21,82.04
2023-07-15,North,Furniture,Consumer,7,2993.94,582.65
2023-07-15,South,Electronics,Consumer,5,1630.61,318.36
2023-07-15,South,Office Supplies,Home Office,1,33.89,11.94
2023-07-15,South,Electronics,Home Office,2,669.87,111.22
2023-07-16,North,Furniture,Consumer,1,373.85,76.69
2023-07-16,East,Electronics,Corporate,4,1067.0,230.76
2023-07-16,East,Office Supplies,Consumer,7,298.72,82.42
2023-07-16,East,Food & Beverage,Corporate,4,100.72,18.55
2023-07-16,West,Electronics,Consumer,7,2246.18,512.78
2023-07-16,North,Electronics,Consumer,4,1249.19,204.73
2023-07-17,North,Office Supplies,Consumer,7,236.38,54.42
2023-07-17,East,Electronics,Consumer,2,607.39,126.86
2023-07-17,East,Electronics,Corporate,6,1916.55,341.68
2023-07-17,East,Office Supplies,Consumer,3,109.94,27.43
2023-07-17,West,Office Supplies,Consumer,5,188.6,38.55
2023-07-17,North,Electronics,Corporate,7,2400.35,557.07
2023-07-18,West,Office Supplies,Corporate,5,179.62,59.1
2023-07-18,South,Electronics,Home Office,4,1377.37,293.2
2023-07-18,East,Clothing,Consumer,6,369.83,155.86
2023-07-18,West,Furniture,Corporate,2,814.26,137.72
2023-07-18,West,Electronics,Consumer,2,641.95,103.44
2023-07-18,East,Furniture,Consumer,6,2750.54,601.05
2023-07-18,East,Food & Beverage,Corporate,7,180.65,19.54
2023-07-19,South,Office Supplies,Consumer,2,74.16,26.75
2023-07-19,North,Furniture,Corporate,4,1716.33,403.67
2023-07-19,South,Office Supplies,Home Office,6,246.48,55.52
2023-07-19,South,Electronics,Corporate,5,1698.96,379.09
2023-07-19,North,Furniture,Consumer,5,2037.76,437.52
2023-07-19,East,Electronics,Corporate,4,1068.29,185.38
2023-07-19,North,Office Supplies,Consumer,5,164.21,57.25
2023-07-19,North,Furniture,Consumer,6,2434.81,519.82
2023-07-20,South,Electronics,Home Office,6,2025.31,316.99
2023-07-20,North,Furniture,Home Office,4,1612.98,393.37
2023-07-20,East,Clothing,Home Office,5,241.22,108.47
2023-07-20,North,Clothing,Home Office,3,188.95,61.66
2023-07-20,North,Electronics,Home Office,1,265.84,56.4
2023-07-20,North,Food & Beverage,Home Office,3,68.21,12.63
2023-07-20,North,Clothing,Consumer,3,150.59,38.37
2023-07-21,South,Electronics,Consumer,2,669.43,126.0
2023-07-21,South,Office Supplies,Home Office,7,266.6,75.33
2023-07-21,North,Furniture,Consumer,5,2146.49,527.08
2023-07-21,East,Clothing,Consumer,2,112.54,28.03
2023-07-21,North,Electronics,Consumer,2,561.83,124.1
2023-07-21,East,Food & Beverage,Corporate,1,25.0,4.66
2023-07-22,West,Food & Beverage,Corporate,3,79.12,12.96
2023-07-22,West,Food & Beverage,Consumer,7,178.49,24.16
2023-07-22,West,Furniture,Corporate,7,2765.61,442.44
2023-07-22,East,Office Supplies,Corporate,5,196.93,70.83
2023-07-22,West,Food & Beverage,Consumer,6,152.95,24.02
2023-07-22,North,Office Supplies,Corporate,7,275.21,99.85
2023-07-22,East,Food & Beverage,Corporate,6,133.14,24.97
2023-07-23,East,Electronics,Consumer,5,1598.78,245.34
2023-07-23,West,Food & Beverage,Home Office,2,43.85,6.37
2023-07-23,South,Office Supplies,Consumer,3,124.51,31.68
2023-07-23,East,Food & Beverage,Corporate,2,49.58,8.0
2023-07-23,East,Electronics,Corporate,6,1603.2,235.0
2023-07-23,North,Food & Beverage,Corporate,3,71.69,13.6
2023-07-23,East,Office Supplies,Corporate,7,247.79,77.73
2023-07-23,West,Clothing,Corporate,6,357.57,158.07
2023-07-24,West,Furniture,Corporate,6,2745.54,771.05
2023-07-24,West,Office Supplies,Corporate,4,139.15,38.09
2023-07-24,West,Food & Beverage,Home Office,3,61.78,11.62
2023-07-24,West,Food & Beverage,Corporate,4,91.34,11.53
2023-07-24,West,Clothing,Consumer,5,260.73,81.5
2023-07-24,South,Clothing,Home Office,3,168.44,62.21
2023-07-25,West,Furniture,Corporate,6,2503.98,458.25
2023-07-25,South,Electronics,Home Office,3,1018.73,152.94
2023-07-25,North,Furniture,Home Office,4,1814.94,418.79
2023-07-25,West,Electronics,Consumer,2,611.14,90.5
2023-07-25,South,Clothing,Corporate,6,284.71,99.95
2023-07-25,North,Furniture,Consumer,7,3043.98,746.87
2023-07-25,South,Electronics,Consumer,6,1548.47,294.11
2023-07-26,North,Electronics,Consumer,4,1138.71,192.58
2023-07-26,East,Office Supplies,Home Office,4,146.74,42.37
2023-07-26,North,Electronics,Corporate,7,1782.69,412.03
2023-07-27,South,Food & Beverage,Corporate,3,63.62,8.47
2023-07-27,North,Office Supplies,Consumer,4,149.34,47.88
2023-07-27,East,Food & Beverage,Home Office,6,150.01,27.65
2023-07-27,North,Clothing,Consumer,3,179.19,62.6
2023-07-28,East,Electronics,Consumer,5,1645.01,341.2
2023-07-28,South,Furniture,Consumer,3,1371.11,335.01
2023-07-28,South,Furniture,Home Office,7,2588.72,589.39
2023-07-28,South,Furniture,Home Office,7,2766.65,477.62
2023-07-28,South,Electronics,Corporate,6,1826.38,347.06
2023-07-29,East,Electronics,Consumer,4,1087.22,197.16
2023-07-29,North,Office Supplies,Corporate,4,132.82,32.63
2023-07-29,North,Furniture,Consumer,2,858.1,136.59
2023-07-29,East,Clothing,Consumer,7,341.99,125.3
2023-07-29,East,Office Supplies,Corporate,5,195.3,41.53
2023-07-29,East,Food & Beverage,Consumer,6,135.93,25.12
2023-07-30,East,Clothing,Home Office,2,108.53,42.56
2023-07-30,East,Clothing,Corporate,7,395.2,132.95
2023-07-30,South,Office Supplies,Consumer,6,241.29,60.02
2023-07-30,East,Furniture,Corporate,3,1157.3,318.42
2023-07-30,South,Food & Beverage,Consumer,2,43.11,7.0
2023-07-30,West,Electronics,Corporate,6,1934.74,395.87
2023-07-30,South,Food & Beverage,Consumer,7,182.25,26.55
2023-07-30,North,Food & Beverage,Consumer,3,75.43,10.99
2023-07-30,West,Electronics,Home Office,5,1679.16,241.43
2023-07-30,South,Food & Beverage,Consumer,4,83.48,9.48
2023-07-30,South,Office Supplies,Home Office,5,191.15,38.5
2023-07-31,South,Electronics,Home Office,1,261.38,48.61
2023-07-31,South,Electronics,Corporate,6,1668.65,228.95
2023-07-31,North,Office Supplies,Corporate,7,257.39,58.89
2023-07-31,North,Electronics,Home Office,1,308.36,66.13
2023-08-01,North,Furniture,Home Office,1,452.29,108.56
2023-08-01,North,Clothing,Consumer,6,302.79,94.25
2023-08-01,North,Clothing,Corporate,7,405.64,130.14
2023-08-01,East,Office Supplies,Consumer,5,192.48,58.23
2023-08-01,North,Furniture,Corporate,7,2496.02,487.61
2023-08-01,South,Electronics,Home Office,6,1790.59,393.46
2023-08-01,West,Clothing,Consumer,5,297.49,117.15
2023-08-02,North,Furniture,Corporate,3,1439.46,329.49
2023-08-02,North,Food & Beverage,Corporate,6,133.17,24.78
2023-08-02,East,Office Supplies,Consumer,2,68.07,21.01
2023-08-02,West,Electronics,Home Office,6,1651.57,232.17
2023-08-02,East,Office Supplies,Home Office,6,194.98,42.0
2023-08-02,South,Office Supplies,Consumer,2,67.31,17.27
2023-08-03,North,Food & Beverage,Consumer,2,51.47,8.34
2023-08-03,North,Office Supplies,Consumer,2,71.77,20.53
2023-08-03,East,Electronics,Home Office,4,1180.02,176.07
2023-08-03,North,Clothing,Consumer,5,301.34,92.48
2023-08-03,North,Furniture,Home Office,5,2289.3,421.43
2023-08-03,East,Electronics,Home Office,6,1659.79,375.1
2023-08-03,North,Food & Beverage,Home Office,5,113.95,14.41
2023-08-03,South,Furniture,Home Office,6,2231.54,456.5
2023-08-04,South,Food & Beverage,Corporate,5,124.91,22.57
2023-08-04,North,Office Supplies,Home Office,5,200.53,43.12
2023-08-04,North,Furniture,Consumer,4,1680.38,421.81
2023-08-04,North,Office Supplies,Corporate,4,145.49,51.46
2023-08-05,North,Clothing,Consumer,5,253.3,81.49
2023-08-05,North,Electronics,Corporate,7,1773.63,250.71
2023-08-05,North,Electronics,Corporate,3,868.28,116.45
2023-08-05,East,Food & Beverage,Corporate,7,176.67,30.44
2023-08-05,North,Electronics,Corporate,1,263.55,35.23
2023-08-05,West,Office Supplies,Corporate,3,122.36,42.35
2023-08-05,North,Furniture,Corporate,7,2915.06,756.36
2023-08-06,South,Office Supplies,Consumer,3,99.61,30.8
2023-08-06,South,Office Supplies,Consumer,3,111.58,35.47
2023-08-06,South,Food & Beverage,Consumer,7,168.38,29.64
2023-08-06,West,Food & Beverage,Consumer,7,142.54,19.57
2023-08-06,South,Food & Beverage,Corporate,1,24.23,2.65
2023-08-06,East,Food & Beverage,Consumer,3,68.35,11.51
2023-08-06,South,Furniture,Consumer,3,1162.92,294.51
2023-08-07,North,Clothing,Corporate,7,443.76,115.8
2023-08-07,South,Food & Beverage,Corporate,3,70.75,9.25
2023-08-07,North,Electronics,Consumer,3,783.88,125.99
2023-08-07,East,Food & Beverage,Consumer,3,64.61,7.56
2023-08-07,North,Clothing,Consumer,4,202.05,85.18
2023-08-07,South,Clothing,Consumer,7,378.3,132.8
2023-08-07,West,Clothing,Corporate,5,255.85,84.36
2023-08-08,North,Office Supplies,Consumer,4,129.77,45.68
2023-08-08,South,Clothing,Corporate,2,126.68,48.94
2023-08-08,North,Furniture,Consumer,5,2270.18,598.68
2023-08-08,South,Clothing,Home Office,5,299.39,102.46
2023-08-08,East,Food & Beverage,Corporate,5,105.15,11.77
2023-08-08,East,Electronics,Corporate,3,777.6,136.4
2023-08-08,East,Clothing,Consumer,5,255.72,112.36
2023-08-08,North,Furniture,Corporate,1,370.57,59.65
2023-08-08,South,Office Supplies,Home Office,2,66.5,13.06
2023-08-08,North,Electronics,Home Office,5,1352.85,182.28
2023-08-09,North,Furniture,Consumer,6,2142.25,513.62
2023-08-09,South,Food & Beverage,Home Office,4,85.37,10.68
2023-08-09,West,Furniture,Consumer,4,1513.73,361.47
2023-08-10,West,Electronics,Corporate,4,1142.69,252.58
2023-08-10,North,Clothing,Consumer,2,123.59,53.95
2023-08-10,North,Electronics,Home Office,7,1822.22,402.69
2023-08-10,North,Office Supplies,Consumer,4,133.53,37.04
2023-08-10,North,Furniture,Consumer,3,1404.35,271.18
2023-08-10,East,Food & Beverage,Corporate,6,158.98,25.31
2023-08-10,West,Furniture,Corporate,1,365.94,65.43
2023-08-10,East,Electronics,Corporate,1,276.05,44.69
2023-08-11,North,Electronics,Consumer,3,1009.49,180.16
2023-08-11,East,Furniture,Consumer,4,1569.6,308.25
2023-08-11,West,Clothing,Consumer,2,128.45,35.6
2023-08-11,South,Electronics,Consumer,3,954.71,130.59
2023-08-11,North,Office Supplies,Home Office,3,113.97,23.62
2023-08-11,North,Electronics,Corporate,7,2118.67,331.01
2023-08-11,South,Food & Beverage,Consumer,3,76.82,13.98
2023-08-11,North,Electronics,Consumer,2,530.92,72.6
2023-08-12,East,Food & Beverage,Corporate,3,73.24,9.0
2023-08-12,South,Office Supplies,Consumer,7,298.66,90.74
2023-08-12,North,Office Supplies,Consumer,6,202.96,56.41
2023-08-12,South,Electronics,Home Office,1,304.33,66.04
2023-08-12,North,Office Supplies,Home Office,7,243.37,58.89
2023-08-12,South,Furniture,Corporate,6,2782.73,473.18
2023-08-12,South,Clothing,Consumer,1,62.6,28.34
2023-08-13,East,Furniture,Corporate,3,1103.38,187.54
2023-08-13,West,Electronics,Consumer,3,1024.72,232.6
2023-08-13,South,Furniture,Corporate,6,2284.02,513.19
2023-08-14,East,Clothing,Corporate,3,166.49,63.78
2023-08-14,West,Furniture,Consumer,3,1341.84,357.91
2023-08-14,West,Clothing,Home Office,3,164.4,42.76
2023-08-14,South,Office Supplies,Consumer,7,293.26,60.01
2023-08-14,South,Office Supplies,Corporate,6,251.9,70.4
2023-08-14,East,Furniture,Consumer,3,1331.17,228.44
2023-08-14,South,Electronics,Corporate,1,338.17,70.87
2023-08-15,North,Electronics,Home Office,3,882.99,132.8
2023-08-15,South,Clothing,Corporate,2,104.0,42.32
2023-08-15,West,Food & Beverage,Home Office,1,21.82,2.55
2023-08-15,South,Electronics,Consumer,4,1046.27,230.1
2023-08-15,South,Clothing,Home Office,7,372.86,161.59
2023-08-15,West,Office Supplies,Consumer,4,151.69,51.8
2023-08-16,East,Food & Beverage,Consumer,7,175.04,26.79
2023-08-16,West,Food & Beverage,Consumer,7,185.68,31.73
2023-08-16,East,Food & Beverage,Corporate,6,161.02,26.95
2023-08-16,East,Office Supplies,Consumer,2,72.23,20.21
2023-08-16,North,Food & Beverage,Corporate,5,120.5,15.25
2023-08-16,East,Electronics,Consumer,2,665.93,150.6
2023-08-16,North,Office Supplies,Corporate,2,77.17,20.65
2023-08-16,South,Electronics,Home Office,2,685.91,103.62
2023-08-16,West,Electronics,Consumer,3,830.42,193.97
2023-08-16,North,Furniture,Home Office,6,2432.88,682.42
2023-08-16,West,Office Supplies,Consumer,4,171.45,61.91
2023-08-17,East,Electronics,Consumer,1,282.89,39.01
2023-08-17,South,Clothing,Home Office,3,161.43,62.19
2023-08-17,West,Clothing,Consumer,5,262.58,95.99
2023-08-17,West,Furniture,Corporate,3,1428.64,267.87
2023-08-17,South,Electronics,Corporate,6,2002.62,451.69
2023-08-18,East,Electronics,Home Office,7,2008.89,368.41
2023-08-18,East,Clothing,Consumer,6,370.09,133.09
2023-08-19,East,Electronics,Consumer,6,1916.46,296.58
2023-08-19,North,Clothing,Consumer,7,350.32,119.83
2023-08-19,West,Electronics,Consumer,3,896.13,191.38
2023-08-19,West,Office Supplies,Consumer,6,197.57,50.32
2023-08-19,East,Food & Beverage,Corporate,6,139.7,22.62
2023-08-19,South,Electronics,Home Office,5,1715.53,284.07
2023-08-20,North,Office Supplies,Corporate,4,171.99,38.39
2023-08-20,East,Furniture,Home Office,6,2706.01,747.55
2023-08-20,East,Electronics,Home Office,5,1647.03,280.18
2023-08-20,East,Food & Beverage,Home Office,7,178.18,34.3
2023-08-20,East,Office Supplies,Corporate,5,174.02,34.53
2023-08-21,West,Office Supplies,Corporate,4,163.14,52.83
2023-08-21,East,Office Supplies,Consumer,5,183.63,58.63
2023-08-21,South,Food & Beverage,Corporate,5,130.49,14.42
2023-08-21,West,Furniture,Corporate,2,868.69,149.63
2023-08-21,West,Office Supplies,Home Office,5,201.66,62.0
2023-08-21,West,Electronics,Home Office,7,1843.38,378.22
2023-08-21,East,Office Supplies,Consumer,3,128.56,46.61
2023-08-21,South,Food & Beverage,Consumer,6,134.46,20.28
2023-08-21,North,Clothing,Consumer,3,145.27,46.4
2023-08-21,North,Electronics,Consumer,7,2065.15,459.98
2023-08-22,South,Clothing,Home Office,4,254.58,112.15
2023-08-22,East,Food & Beverage,Corporate,7,186.29,28.05
2023-08-22,North,Office Supplies,Corporate,6,196.78,48.79
2023-08-22,North,Food & Beverage,Home Office,7,190.91,24.09
2023-08-22,North,Furniture,Home Office,2,749.74,138.45
2023-08-22,North,Furniture,Consumer,5,1849.58,454.18
2023-08-22,East,Clothing,Corporate,3,168.74,61.11
2023-08-22,East,Food & Beverage,Consumer,2,50.66,6.39
2023-08-22,West,Clothing,Corporate,7,358.01,127.8
2023-08-22,North,Clothing,Consumer,1,60.76,17.34
2023-08-23,East,Electronics,Home Office,5,1361.37,217.15
